pitch,roll,yaw,elbow
0.7110270786537002,0.0,-0.04340193093494583,0.07387010892441451
0.7305280686845972,0.0,-0.013139776560602388,0.08880873397290176
0.7323165000000001,0.0,1.214306433183765e-17,0.1137087882707491
0.7212870526899546,0.0,0.012876408420315528,0.1030551602642816
0.6902654574122996,0.0,0.02333997844079248,0.07309060021290764
0.6450646779894689,0.0,0.029429999999999998,0.02943000000000004
0.5941546365250492,0.0,0.03000529790418473,-0.019745323867930376
0.547075081912755,0.0,0.02495807028583418,-0.0652206815581319
0.5126479894664961,0.0,0.015234088994734347,-0.09847469927601468
0.4973244601406399,0.0,-0.2862052801792786,14.678593421056151
0.5039758846810831,0.0,-0.010420730602830108,-0.10685130925653019
0.5313558897187198,0.0,-0.021544255266752084,-0.08040425526675202
0.5743338887277025,0.0,-0.028630722025495464,-0.03889069606174969
0.6248564740362544,0.0,-0.03035223737362442,0.009910373898673303
0.6734565000000001,0.0,-0.026386216145905816,0.05685439413537449
0.7110270786537002,0.0,-0.017475828953308868,0.09314478636560819
0.7305280686845973,0.0,-0.005290743584702913,0.11198129627465733
0.7323165000000001,0.0,1.5612511283791264e-17,0.11593156868459717
0.7212870526899545,0.0,-0.008639104808524489,0.1050696834622247
0.6902654574122995,0.0,-0.01565937592198302,0.0745193759219831
0.6450646779894689,0.0,-0.01974532386793037,0.03000529790418477
0.5941546365250491,0.0,-0.020131305636148837,-0.02013130563614879
0.547075081912755,0.0,-0.0167449942545826,-0.06649561602669773
0.5126479894664959,0.0,-0.010220931737475498,-0.10039968358144163
0.49732446014063975,0.1948668144098227,0.35751730625719585,14.78102965598086
0.5039758846810829,0.0,0.006991529075546522,-0.10894003960905063
0.5313558897187197,0.0,0.014454580283227512,-0.08197599837047256
0.5743338887277023,0.0,0.01920906826252449,-0.03965093173747555
0.6248564740362544,0.0,0.02036407601286154,0.010104101976607188
0.6734564999999999,0.0,0.017703173070000865,0.057965784342298515
0.7110270786537002,0.0,0.011724971204337055,0.09496558148561746
0.7305280686845972,0.0,0.003549692340541458,0.1141703076594586
0.7323165,0.0,2.42861286636753e-17,0.09643057865370017
0.7212870526899543,0.0,-0.028535784342298545,0.08739578434229855
0.6902654574122994,0.0,-0.0517244071172474,0.06198438115350177
0.6450646779894688,0.0,-0.06522068155813193,0.024958070285834244
0.594154636525049,0.0,-0.06649561602669776,-0.016744994254582563
0.5470750819127548,0.0,-0.055310307659458595,-0.055310307659458546
0.5126479894664958,0.0,-0.03376070904362259,-0.08351133081573775
0.4973244601406396,1.1304894187435532,1.1633936151299435,11.946953072464785
0.5039758846810828,0.0,0.023093685091751952,-0.09061510317899715
0.5313558897187195,0.0,0.047744852604823036,-0.06818671607977414
0.5743338887277021,0.0,0.06344937832158445,-0.03298120033211571
0.6248564740362542,0.0,0.06726447870614972,0.008404478706149687
0.6734564999999999,0.0,0.05847526336310438,0.04821528932685004
0.7110270786537001,0.0,0.0387286943638512,0.0789913056361489
0.7305280686845971,0.0,0.011724971204337064,0.0949655814856174
0.7323165,0.0,-5.204170427930421e-18,0.05886000000000004
0.7212870526899543,0.0,-0.043085302308722914,0.053345276344977224
0.6902654574122994,0.0,-0.07809708997844746,0.03783447870614974
0.6450646779894688,0.0,-0.0984746992760148,0.015234088994734413
0.594154636525049,0.0,-0.10039968358144168,-0.0102209317374755
0.5470750819127548,0.0,-0.08351133081573776,-0.033760709043622564
0.5126479894664959,0.0,-0.05097425526675213,-0.05097425526675206
0.4973244601406396,2.0964449243683823,0.44306760793166183,-1.2628140500381126
0.5039758846810828,0.0,0.03486844418450745,-0.05531030765945863
0.5313558897187195,0.0,0.07208848313010888,-0.041620305140640204
0.5743338887277022,0.0,0.09580026304844824,-0.020131305636148886
0.6248564740362542,0.0,0.10156056567182725,0.005129987018127155
0.6734564999999999,0.0,0.08828999999999998,0.029429999999999998
0.7110270786537001,0.0,0.05847526336310442,0.04821528932685007
0.7305280686845971,0.0,0.017703173070000845,0.05796578434229856
0.7323165000000001,0.0,5.551115123125783e-17,0.010259974036254322
0.7212870526899544,0.0,-0.0495613056361488,0.009298694363851138
0.6902654574122995,0.0,-0.0898355944674902,0.006594984186209872
0.6450646779894689,0.0,-0.11327609200175709,0.0026554766828400037
0.5941546365250491,0.0,-0.1154904140650547,-0.0017816257943055747
0.5470750819127549,0.0,-0.09606363118873507,-0.005884879344769008
0.5126479894664959,0.0,-0.0586360199296801,-0.008885398157565002
0.49732446014063975,2.5080321373111865,0.09982565576273862,-7.899657128896044
0.5039758846810828,0.0,0.04010939988079195,-0.009641221891323198
0.5313558897187196,0.0,0.08292385462813281,-0.0072548972158333405
0.5743338887277023,0.0,0.11019967048035183,-0.0035091177903973474
0.6248564740362544,0.0,0.11682578434229865,0.0008942156577014318
0.6734564999999999,0.0,0.10156056567182732,0.005129987018127155
0.7110270786537001,0.0,0.06726447870614985,0.008404478706149698
0.7305280686845972,0.0,0.020364076012861623,0.010104101976607209
0.7323165000000001,0.0,4.5102810375396984e-17,-0.040262611272297716
0.7212870526899546,0.0,-0.04675029215876728,-0.036490318122513014
0.6902654574122996,0.0,-0.08474030765945852,-0.025880307659458562
0.6450646779894689,0.0,-0.10685130925653019,-0.010420730602830067
0.5941546365250492,0.0,-0.10894003960905056,0.006991529075546538
0.547075081912755,0.0,-0.0906151031789971,0.02309368509175201
0.512647989466496,0.0,-0.05531030765945853,0.03486844418450752
0.4973244601406399,2.370695150659303,-0.3986508521258022,-4.3837116832353695
0.5039758846810831,0.0,0.037834478706149755,0.03783447870614971
0.5313558897187198,0.0,0.07822058723103482,0.028469965458919624
0.5743338887277024,0.0,0.1039493759219831,0.013770624078016921
0.6248564740362544,0.0,0.1101996704803519,-0.003509117790397351
0.6734565000000002,0.0,0.0958002630484483,-0.0201313056361489
0.7110270786537003,0.0,0.06344937832158451,-0.0329812003321157
0.7305280686845973,0.0,0.019209068262524547,-0.0396509317374755
0.7323165000000001,0.0,-1.9081958235744878e-17,-0.0832406102812804
0.7212870526899544,0.0,-0.03517900202330973,-0.0754416132956074
0.6902654574122995,0.0,-0.06376600694780732,-0.05350603291155295
0.6450646779894688,0.0,-0.08040425526675209,-0.02154425526675205
0.5941546365250491,0.0,-0.08197599837047266,0.014454580283227464
0.547075081912755,0.0,-0.06818671607977408,0.04774485260482306
0.5126479894664959,0.0,-0.04162030514064019,0.07208848313010893
0.49732446014063975,1.5319318333312444,-0.9648515409713584,7.529372610083846
0.5039758846810829,0.0,0.028469965458919666,0.07822058723103481
0.5313558897187197,0.0,0.058860000000000016,0.05885999999999997
0.5743338887277024,0.0,0.07822058723103478,0.028469965458919638
0.6248564740362544,0.0,0.08292385462813276,-0.007254897215833334
0.6734565000000001,0.0,0.07208848313010893,-0.04162030514064022
0.7110270786537002,0.0,0.04774485260482307,-0.06818671607977408
0.7305280686845972,0.0,0.01445458028322745,-0.0819759983704726
0.7323165000000001,0.0,-2.42861286636753e-17,-0.11062061531891712
0.7212870526899546,0.0,-0.01701571478903998,-0.10025632507032031
0.6902654574122996,0.0,-0.03084294963060319,-0.07110556090290099
0.6450646779894689,0.0,-0.038890696061749726,-0.028630722025495436
0.5941546365250492,0.0,-0.03965093173747551,0.01920906826252447
0.547075081912755,0.0,-0.03298120033211566,0.06344937832158445
0.512647989466496,0.0,-0.020131305636148854,0.09580026304844824
0.4973244601406399,0.5525593860353493,-0.8058339792300155,14.794966742177559
0.5039758846810831,0.0,0.013770624078016932,0.103949375921983
0.5313558897187198,0.0,0.02846996545891963,0.07822058723103473
0.5743338887277025,0.0,0.037834478706149664,0.03783447870614959
0.6248564740362545,0.0,0.040109399880791916,-0.009641221891323215
0.6734565000000002,0.0,0.03486844418450749,-0.05531030765945863
0.7110270786537003,0.0,0.023093685091751952,-0.09061510317899715
0.7305280686845973,0.0,0.0069915290755464665,-0.10894003960905055
0.7323165000000001,0.0,5.204170427930421e-18,-0.1172720398593603
0.7212870526899546,0.0,0.004336052392706517,-0.10628456292621061
0.6902654574122996,0.0,0.0078595960970176,-0.07538101418426277
0.6450646779894689,0.0,0.009910373898673327,-0.030352237373624386
0.5941546365250492,0.0,0.010104101976607206,0.020364076012861526
0.547075081912755,0.0,0.008404478706149713,0.06726447870614971
0.512647989466496,0.0,0.0051299870181271915,0.10156056567182725
0.4973244601406399,0.0,0.10142936421169264,14.752619914861128
0.5039758846810831,0.0,-0.0035091177903972866,0.11019967048035179
0.5313558897187198,0.0,-0.007254897215833302,0.0829238546281327
0.5743338887277025,0.0,-0.009641221891323135,0.040109399880791846
0.6248564740362545,0.0,-0.010220931737475484,-0.010220931737475542
0.6734565000000002,0.0,-0.00888539815756498,-0.058636019929680205
0.7110270786537003,0.0,-0.005884879344768985,-0.09606363118873515
0.7305280686845973,0.0,-0.0017816257943055816,-0.11549041406505467
0.7323165000000001,0.0,4.163336342344337e-17,-0.10194851053350415
0.7212870526899544,0.0,0.024875310886057635,-0.09239672897330267
0.6902654574122995,0.0,0.04508937592198312,-0.06553123939693406
0.6450646779894688,0.0,0.056854394135374645,-0.026386216145905805
0.594154636525049,0.0,0.057965784342298654,0.017703173070000855
0.547075081912755,0.0,0.04821528932685015,0.05847526336310441
0.5126479894664959,0.0,0.029430000000000088,0.08828999999999998
0.49732446014063975,0.0,0.44136766966448404,15.038930753465896
0.5039758846810829,0.0,-0.02013130563614882,0.09580026304844824
0.5313558897187197,0.0,-0.04162030514064013,0.07208848313010888
0.5743338887277024,0.0,-0.05531030765945853,0.034868444184507436
0.6248564740362544,0.0,-0.05863601992968013,-0.008885398157565033
0.6734565000000001,0.0,-0.050974255266752054,-0.050974255266752116
0.7110270786537002,0.0,-0.03376070904362257,-0.08351133081573772
0.7305280686845972,0.0,-0.010220931737475484,-0.10039968358144158
0.7323165000000001,0.0,-4.163336342344337e-17,-0.06752141808724525
0.7212870526899544,0.0,0.040753323529276506,-0.061195187004227616
0.6902654574122995,0.0,0.07387010892441445,-0.04340193093494579
0.6450646779894688,0.0,0.09314478636560819,-0.01747582895330889
0.594154636525049,0.0,0.09496558148561735,0.011724971204337048
0.547075081912755,0.0,0.07899130563614878,0.03872869436385119
0.5126479894664959,0.0,0.04821528932685,0.05847526336310445
0.49732446014063975,0.0,-0.48043882105473973,9.286236368553498
0.5039758846810829,0.0,-0.032981200332115705,0.06344937832158448
0.5313558897187197,0.0,-0.0681867160797741,0.04774485260482307
0.5743338887277024,0.0,-0.09061510317899715,0.023093685091751942
0.6248564740362544,0.0,-0.09606363118873512,-0.005884879344769028
0.6734565000000001,0.0,-0.08351133081573771,-0.03376070904362266
0.7110270786537002,0.0,-0.055310307659458595,-0.05531030765945863
0.7305280686845972,0.0,-0.016744994254582667,-0.06649561602669779
0.7323165,0.0,-1.5612511283791264e-17,-0.02044186347495104
0.7212870526899544,0.0,0.048994798038356935,-0.01852662004888818
0.6902654574122995,0.0,0.08880873397290173,-0.013139776560602327
0.6450646779894688,0.0,0.11198129627465735,-0.005290743584702884
0.5941546365250491,0.0,0.11417030765945857,0.003549692340541463
0.547075081912755,0.0,0.09496558148561737,0.011724971204337076
0.5126479894664959,0.0,0.057965784342298564,0.01770317307000087
0.4973244601406398,0.0,-0.13673745789250316,10.561787590146077
0.5039758846810829,0.0,-0.03965093173747549,0.01920906826252447
0.5313558897187197,0.0,-0.08197599837047262,0.01445458028322745
0.5743338887277024,0.0,-0.10894003960905062,0.006991529075546454
0.6248564740362545,0.0,-0.11549041406505473,-0.0017816257943056371
0.6734565000000001,0.0,-0.10039968358144163,-0.010220931737475562
0.7110270786537002,0.0,-0.06649561602669783,-0.016744994254582646
0.7305280686845972,0.0,-0.020131305636148886,-0.020131305636148875
0.6637041465254249,133.16378784537628,-2.896687782458395e-13,-4.03032925971844e-18
0.6747335938354705,133.1637878453762,0.04975062177182416,1.1327882329647902e-17
0.6637041465254249,133.16378784537622,0.0901787518436764,2.456342519170797e-17
0.63268255124777,133.16378784537622,0.11370878827045854,3.31961647254264e-17
0.5874817718249392,133.16378784537622,0.11593156868430747,3.560845998910261e-17
0.5365717303605194,133.16378784537622,0.09643057865340916,3.134828441958698e-17
0.48949217574822534,133.16378784537622,0.05885999999970698,2.1213928570320127e-17
0.4550650833019663,133.16378784537622,0.010259974035960795,10.629824002483556
0.43974155397611014,133.16378784537622,-0.04026261127258737,-8.336359113548503e-18
0.4463929785165533,133.16378784537622,-0.08324061028157294,-2.2215027254539725e-17
0.4737729835541902,133.16378784537622,-0.11062061531920965,-3.1930945266493e-17
0.5167509825631728,133.16378784537622,-0.11727203985965294,-3.566350143038762e-17
0.5672735678717249,133.16378784537622,-0.10194851053379504,-3.271327285221302e-17
0.6158735938354705,133.16378784537622,-0.06752141808753741,-2.363308642044297e-17
0.6534441724891705,133.16378784537622,-0.020441863475243262,-1.0124427656902112e-17
0.6637041465254249,238.74991077429527,69.02578007610676,0.04975062177211512
0.6727636662167416,238.74991077429524,69.0708694520288,0.04508937592198303
0.6601334250439197,238.74991077429524,69.10750978112819,0.03197908324931702
0.6281801334984445,238.74991077429524,69.12883523637106,0.012876408420315538
0.5828913407730332,238.7499107742952,69.130849759569,-0.008639104808524478
0.5327534612934501,238.74991077429522,69.1131758604491,-0.028535784342298517
0.4871615528231593,238.74991077429522,69.07912535245177,-0.043085302308722845
0.45465882895776855,238.74991077429522,69.39681105558884,9.941987460522155
0.44133579394984856,238.74991077429524,68.98928975798424,-0.04675029215876733
0.44968897706595934,238.7499107742952,68.9503384628112,-0.035179002023309716
0.4781531218832281,238.74991077429516,68.92552375103642,-0.017015714789039946
0.5213944909655766,238.74991077429527,68.91949551318056,0.004336052392706485
0.5713103251912239,238.74991077429524,68.93338334713346,0.02487531088605756
0.6185471746191453,238.74991077429524,68.96458488910254,0.040753323529276506
0.6542535893367036,238.74991077429524,69.0072534560579,0.04899479803835695
0.6637041465254249,365.2951198457488,4.365291246136341,0.09017875184396607
0.6672230171165077,365.2951198457487,4.397270329385665,0.08172970502143215
0.6500903581943605,365.2951198457488,4.423257030478646,0.05796578434229857
0.615516563215708,365.2951198457488,4.438381846349259,0.023339978440792525
0.5699802229047325,365.2951198457488,4.439810622058325,-0.015659375921982993
0.5220141382494087,365.2951198457488,4.4272756272898555,-0.05172440711724735
0.4806064064868262,365.2951198457488,4.403125724842496,-0.07809708997844741
0.4535161916622432,365.2951198457488,4.107160177841777,13.972939925411966
0.44581977812879525,365.2951198457488,4.339410938476885,-0.08474030765945859
0.45895935391814185,365.29511984574884,4.311785213224787,-0.06376600694780729
0.49047276716407606,365.2951198457488,4.2941856852334395,-0.03084294963060319
0.5344548950165174,365.2951198457488,4.289910231952092,0.00785959609701753
0.5826641716968018,365.2951198457487,4.299760006739409,0.04508937592198303
0.6260669295698523,365.2951198457488,4.3218893152013935,0.07387010892441445
0.656530167767992,365.29511984574884,4.3521514695757455,0.08880873397290173
0.6637041465254248,362.6933641595225,-0.4468460283673659,0.11370878827074915
0.659149877885677,362.6933641595225,-0.4339696199470524,0.1030551602642816
0.6354568602928952,362.6933641595225,-0.42350604992657265,0.07309060021290764
0.5970647962471733,362.6933641595226,-0.41741602836736597,0.02943000000000004
0.5511677606298606,362.69336415952256,-0.4168407304631935,-0.019745323867930376
0.5063661431118442,362.6933641595225,-0.4218879580815266,-0.06522068155813185
0.4710550690723254,362.69336415952256,-0.43161193937262876,-0.09847469927601468
0.4518512838490545,363.0846124336626,-0.44494381603866573,16.523702685105143
0.45235327771171385,362.6933641595225,-0.45726675897019287,-0.10685130925653011
0.4724669848285302,362.6933641595226,-0.46839028363411805,-0.08040425526675204
0.5084234097381614,362.6933641595226,-0.4754767503928503,-0.03889069606174966
0.5534848784005393,362.6933641595226,-0.47719826574098556,0.009910373898673303
0.5992075733789505,362.6933641595226,-0.47323224451328205,0.05685439413537455
0.6370237737230438,362.69336415952256,-0.464321857320674,0.0931447863656083
0.659847312440612,362.6933641595225,-0.45213677195207286,0.11198129627465736
0.6637041465254249,362.6938241218119,-0.1581480140412299,0.11593156868459709
0.6500570290844458,362.69382412181193,-0.16678711884975164,0.10506968346222462
0.6189750209430893,362.6938241218119,-0.17380738996321102,0.07451937592198304
0.5762824063535728,362.693824121812,-0.17789333790917256,0.03000529790418477
0.5299791163920623,362.69382412181193,-0.17827931967738705,-0.02013130563614879
0.4887416664665132,362.6938241218119,-0.1748930082958347,-0.06649561602669773
0.4602973124579055,362.69382412181193,-0.16836894577871486,-0.10039968358144158
0.44997608331299804,364.4870830453735,1.3125844415901387,16.46034679599648
0.4597120166299671,362.69382412181193,-0.1511564849656826,-0.10894003960905066
0.487680750133352,362.69382412181193,-0.143693433758021,-0.08197599837047256
0.5286413787517239,362.69382412181193,-0.1389389457787177,-0.0396509317374755
0.5749185186058325,362.6938241218119,-0.13778393802835615,0.01010410197660716
0.6178405544105863,362.69382412181193,-0.1404448409712385,0.05796578434229857
0.6493645651271056,362.693824121812,-0.1464230428368949,0.09496558148561732
0.6635834421043689,362.6938241218119,-0.15459832170068655,0.11417030765945854
0.6637041465254248,362.6886758154914,-0.7968628105203011,0.09643057865370014
0.6416483289654704,362.68867581549154,-0.8253985948625784,0.08739578434229858
0.6037332801497226,362.6886758154914,-0.8485872176375524,0.061984381153501744
0.5570636897345032,362.6886758154914,-0.8620834920784219,0.02495807028583419
0.5103847121280022,362.68867581549154,-0.8633584265469999,-0.01674499425458259
0.47244326075185905,362.6886758154915,-0.8521731181797537,-0.055310307659458574
0.45034897269101826,362.6886758154914,-0.8306235195639237,-0.08351133081573772
0.4482419734300196,368.25224626548965,1.820812099459416,4.233391394851933
0.4665170818158133,362.6886758154915,-0.7737691254285451,-0.0906151031789971
0.5017498271547791,362.6886758154915,-0.7491179579154773,-0.06818671607977406
0.5473381416877533,362.6886758154914,-0.7334134321987056,-0.032981200332115684
0.5947394852670087,362.6886758154914,-0.7295983318141566,0.008404478706149715
0.6350715843377923,362.6886758154914,-0.7383875471571968,0.04821528932685007
0.6607768316693065,362.6886758154914,-0.7581341161564491,0.0789913056361489
0.6670384642470316,362.6886758154914,-0.7851378393159542,0.09496558148561737
0.6637041465254248,272.1395560256316,-69.04277269791594,0.058859999999999996
0.635499436973335,272.1395560256317,-69.0858580002246,0.05334527634497724
0.5925877027614834,272.1395560256317,-69.12086978789435,0.037834478706149685
0.543009934570677,272.13955602563163,-69.14124739719189,0.015234088994734371
0.4960562340320771,272.1395560256316,-69.14317238149737,-0.0102209317374755
0.46052499336624314,272.1395560256316,-69.12628402873163,-0.03376070904362258
0.44307421370780614,272.1395560256316,-69.09374695318267,-0.050974255266752075
0.4469738993850355,283.05502141630706,-66.02875714115895,-16.50038298454642
0.47149331003600914,272.13955602563163,-69.00790425373143,-0.05531030765945856
0.5120378899718333,272.13955602563163,-68.97068421478579,-0.04162030514064016
0.5610102163567943,272.13955602563163,-68.94697243486745,-0.020131305636148844
0.6092336379249512,272.13955602563163,-68.94121213224409,0.005129987018127169
0.647671836509534,272.13955602563163,-68.95448269791592,0.02943000000000004
0.6691220923351137,272.1395560256317,-68.98429743455281,0.04821528932685004
0.6695649615278335,272.1395560256317,-69.02506952484593,0.057965784342298585
0.6637041465254248,133.16378784537622,-2.9099483403076303e-13,0.010259974036254317
0.6327625597040712,133.16378784537625,-0.04956130563643998,0.009298694363851133
0.5876267963988888,133.16378784537625,-0.089835594467781,0.006594984186209865
0.5367545957055824,133.16378784537625,-0.11327609200204988,0.0026554766828399863
0.489678615746695,133.16378784537622,-0.11549041406534492,-0.0017816257943055816
0.45522016200175985,133.16378784537625,-0.09606363118902041,-0.0058848793447690145
0.4398362120440932,133.16378784537625,-0.05863601992997118,-0.008885398157565005
0.44640947850499746,144.4711913140071,-0.21051147341806398,-31.12979056794685
0.4737082336222329,133.16378784537625,0.04010939988050058,-0.009641221891323184
0.5166171158396428,133.16378784537625,0.0829238546278409,-0.007254897215833334
0.5670956688957614,133.16378784537625,0.11019967048005978,-0.003509117790397337
0.6156849981045575,133.16378784537625,0.11682578434200629,0.0008942156577014353
0.6532802199060773,133.16378784537625,0.10156056567153712,0.005129987018127162
0.6728365752454563,133.16378784537625,0.0672644787058576,0.008404478706149705
0.670689507704206,133.16378784537625,0.020364076012571362,0.010104101976607209
0.663704146525425,206.06493610953146,61.27938184419065,-0.040262611272297695
0.6339505453336122,206.06493610953143,61.232631552031926,-0.03649031812251301
0.5897801576527697,206.0649361095314,61.19464153653123,-0.025880307659458576
0.539469826221432,206.06493610953143,61.172530534934126,-0.010420730602830094
0.49244692361304243,206.0649361095314,61.17044180458161,0.006991529075546482
0.4575228094382811,206.0649361095315,61.18876674101168,0.02309368509175197
0.44124171878278423,206.06493610953146,61.2240715365312,0.03486844418450749
0.4466544744724925,218.3175469138432,60.65846197673286,-28.191191664379453
0.4727468103898087,206.06493610953143,61.31721632289681,0.037834478706149664
0.5146294291477798,206.06493610953143,61.35760243142177,0.028469965458919638
0.5644541802741365,206.06493610953143,61.38333122011268,0.013770624078016935
0.6128846813821258,206.06493610953143,61.38958151467104,-0.003509117790397309
0.6508458108242847,206.06493610953143,61.37518210723913,-0.020131305636148844
0.6712242441525651,206.06493610953143,61.342831222512274,-0.03298120033211567
0.6702013803364617,206.06493610953146,61.298590912453186,-0.03965093173747548
0.6637041465254249,359.117219172766,35.105926168640195,-0.08324061028128035
0.6388407838567565,359.117219172766,35.0707471666169,-0.07544161329560742
0.5986442801607543,359.117219172766,35.042160161692394,-0.05350603291155298
0.5506468342067543,359.11721917276583,35.02552191337345,-0.02154425526675205
0.5038424198507947,359.117219172766,35.02395017026974,0.014454580283227492
0.46700145540780214,359.1172191727659,35.03773945256043,0.04774485260482306
0.44702736385051284,359.1172191727659,35.06430586349956,0.07208848313010893
0.44766297885879686,365.70671005074007,32.33161225935761,-2.6314840438522866
0.46878919607921654,359.1172191727659,35.134396134099134,0.07822058723103475
0.5064472914259206,359.1172191727659,35.16478616864019,0.058859999999999996
0.5535807243208741,359.1172191727659,35.18414675587123,0.02846996545891961
0.6013574234991015,359.1172191727659,35.188850023268344,-0.007254897215833334
0.6408247796124181,359.117219172766,35.17801465177031,-0.04162030514064022
0.6645872247926853,359.1172191727659,35.153671021245025,-0.0681867160797741
0.6681920468911842,359.1172191727659,35.120380748923445,-0.08197599837047267
0.6637041465254249,362.6967082038428,-0.04797110217625557,-0.11062061531891712
0.6465169207352006,362.69670820384283,-0.06498681696529751,-0.1002563250703204
0.6125581654153405,362.69670820384283,-0.07881405180685758,-0.07110556090290093
0.5681912224366421,362.6967082038427,-0.08686179823799899,-0.02863072202549538
0.5217297659392912,362.6967082038427,-0.08762203391372986,0.01920906826252447
0.48187994927676236,362.6967082038427,-0.08095230250838026,0.06344937832158448
0.45610900746764776,362.6967082038427,-0.06810240781240637,0.09580026304844824
0.4492460136484387,367.21479485409685,-2.350464272566927,17.204951238137927
0.46257698597608626,362.6967082038427,-0.03420047809824371,0.10394937592198303
0.4936039078539294,362.6967082038427,-0.019501136717337907,0.07822058723103478
0.5365128173376159,362.6967082038427,-0.01013662347011697,0.03783447870614967
0.5832632530564045,362.6967082038427,-0.007861702295475864,-0.009641221891323187
0.6250949114513069,362.6967082038427,-0.013102657991752045,-0.05531030765945863
0.6541691912284323,362.6967082038427,-0.02487741708450952,-0.09061510317899713
0.6650380251625121,362.6967082038427,-0.04097957310070595,-0.10894003960905063
0.6637041465254248,362.6958569310171,0.09128709615867876,-0.1172720398593603
0.6555405674666424,362.69585693101703,0.09562314855138444,-0.10628456292621066
0.6289145680156875,362.6958569310171,0.09914669225570655,-0.07538101418426271
0.5888154457944023,362.6958569310171,0.10119747005734692,-0.03035223737362433
0.5427571518003866,362.69585693101703,0.10139119813528119,0.020364076012861526
0.4993702930128724,362.69585693101703,0.09969157486483274,0.06726447870614971
0.46678489105852083,362.69585693101703,0.09641708317680113,0.10156056567182731
0.4511069427761388,363.3934740941401,-0.37152595466896543,17.28983082040726
0.4552742515043289,362.69585693101703,0.0877779783682783,0.11019967048035173
0.47850592848939993,362.69585693101703,0.08403219894285253,0.08292385462813273
0.51644871927619,362.69585693101703,0.08164587426736303,0.0401093998807919
0.5619927357950593,362.69585693101703,0.08106616442121155,-0.010220931737475514
0.6066037386562235,362.69585693101703,0.0824016980011181,-0.058636019929680205
0.6419223206985288,362.69585693101703,0.08540221681391083,-0.09606363118873507
0.6613303297014331,362.6958569310171,0.08950547036437628,-0.11549041406505473
0.6637041465254249,362.6926151955551,-0.27973736161520957,-0.1019485105335041
0.6642208331885453,362.6926151955551,-0.2548620507291528,-0.0923967289733027
0.6446485528503033,362.6926151955551,-0.23464798569322537,-0.06553123939693403
0.6086548460259572,362.6926151955551,-0.22288296747983696,-0.026386216145905805
0.5629843728057607,362.6926151955551,-0.221771577272907,0.017703173070000827
0.516195068595881,362.69261519555516,-0.2315220722883543,0.05847526336310441
0.4770545203051965,362.6926151955551,-0.2503073616152075,0.08829000000000001
0.45289705710561307,362.6926151955551,0.16163030804928066,15.038930753465866
